"table_name","src_sys_cd","project","count_of_rows","date","table_name_cntrl_tbl","src_sys_cd_cntrl_tbl","year","month","day"
"f_cntrl_tower_sku_site","saplsg","lighthouse","377493","20230205","f_cntrl_tower_sku_site","saplsg","2023","02","05"
"f_purchase_order","e1lsg","lighthouse","4096249","20230205","f_purchase_order","e1lsg","2023","02","05"
"f_cntrl_tower_usage","saplsg","lighthouse","122278","20230205","f_cntrl_tower_usage","saplsg","2023","02","05"
"f_cntrl_tower_ioh","saplsg","lighthouse","28763","20230205","f_cntrl_tower_ioh","saplsg","2023","02","05"
"d_product_cost","e1lsg","lighthouse","8434664","20230205","d_product_cost","e1lsg","2023","02","05"
"f_invntry_txn","e1lsg","lighthouse","61453991","20230205","f_invntry_txn","e1lsg","2023","02","05"
"d_supplier","saplsg","lighthouse","94608","20230205","d_supplier","saplsg","2023","02","05"
"f_cntrl_tower_sku_site","e1lsg","lighthouse","1006083","20230205","f_cntrl_tower_sku_site","e1lsg","2023","02","05"
"f_cntrl_tower_fcf_fcst","saplsg","lighthouse","49053","20230205","f_cntrl_tower_fcf_fcst","saplsg","2023","02","05"
"f_cntrl_tower_fcf_fcst","e1lsg","lighthouse","385822","20230205","f_cntrl_tower_fcf_fcst","e1lsg","2023","02","05"
"f_cntrl_tower_ioh","e1lsg","lighthouse","1006078","20230205","f_cntrl_tower_ioh","e1lsg","2023","02","05"
"f_cntrl_tower_open_po","e1lsg","lighthouse","10621","20230205","f_cntrl_tower_open_po","e1lsg","2023","02","05"
"f_cntrl_tower_usage","e1lsg","lighthouse","477513","20230205","f_cntrl_tower_usage","e1lsg","2023","02","05"
"f_cntrl_tower_receipts","e1lsg","lighthouse","185571","20230205","f_cntrl_tower_receipts","e1lsg","2023","02","05"
"f_cntrl_tower_receipts","saplsg","lighthouse","36891","20230205","f_cntrl_tower_receipts","saplsg","2023","02","05"
"f_cntrl_tower_open_po","saplsg","lighthouse","2886","20230205","f_cntrl_tower_open_po","saplsg","2023","02","05"
"f_invntry_txn","nav_ger","lighthouse","37682755","20230205","f_invntry_txn","nav_ger","2023","02","05"
"f_cntrl_tower_sku_site","gbl","lighthouse","381789","20230205","f_cntrl_tower_sku_site","gbl","2023","02","05"
"f_cntrl_tower_open_po","gbl","lighthouse","17914","20230205","f_cntrl_tower_open_po","gbl","2023","02","05"
"f_cntrl_tower_open_po","nav_ger","lighthouse","2567","20230205","f_cntrl_tower_open_po","nav_ger","2023","02","05"
"f_cntrl_tower_receipts","gbl","lighthouse","48157","20230205","f_cntrl_tower_receipts","gbl","2023","02","05"
"f_cntrl_tower_ioh","nav_ger","lighthouse","17626","20230205","f_cntrl_tower_ioh","nav_ger","2023","02","05"
"f_cntrl_tower_receipts","nav_ger","lighthouse","20545","20230205","f_cntrl_tower_receipts","nav_ger","2023","02","05"
"f_cntrl_tower_sku_site","nav_ger","lighthouse","29105","20230205","f_cntrl_tower_sku_site","nav_ger","2023","02","05"
"f_cntrl_tower_usage","nav_ger","lighthouse","66068","20230205","f_cntrl_tower_usage","nav_ger","2023","02","05"
"f_cntrl_tower_usage","gbl","lighthouse","127306","20230205","f_cntrl_tower_usage","gbl","2023","02","05"
"f_cntrl_tower_ioh","gbl","lighthouse","27960","20230205","f_cntrl_tower_ioh","gbl","2023","02","05"
"d_product_supplier_xref","nav_ger","lighthouse","17863","20230205","d_product_supplier_xref","nav_ger","2023","02","05"
"d_product_supplier_xref","gbl","lighthouse","135481","20230205","d_product_supplier_xref","gbl","2023","02","05"
"f_cntrl_tower_fcf_fcst","nav_ger","lighthouse","105916","20230205","f_cntrl_tower_fcf_fcst","nav_ger","2023","02","05"
"f_cntrl_tower_fcf_fcst","gbl","lighthouse","185883","20230205","f_cntrl_tower_fcf_fcst","gbl","2023","02","05"
"f_invntry_bal_dly_hist","ebs_lgn","lighthouse","124446107","20230129","f_invntry_bal_dly_hist","ebs_lgn","2023","01","29"
"f_invntry_bal_dly_hist","m2m_mbrg","lighthouse","334910173","20230129","f_invntry_bal_dly_hist","m2m","2023","01","29"
"f_forecast","m2m_mbrg_file","lighthouse","29534736","20230129","f_forecast","m2m","2023","01","29"
"f_forecast","m2m_mbrg","lighthouse","1782848702","20230129","f_forecast","m2m","2023","01","29"
"f_forecast","ebs_lgn_file","lighthouse","6559600","20230129","f_forecast","ebs_lgn","2023","01","29"
"f_forecast","ebs_lgn","lighthouse","5842030470","20230129","f_forecast","ebs_lgn","2023","01","29"
"f_po_receipt","m2m_mbrg","lighthouse","235926","20230129","f_po_receipt","m2m","2023","01","29"
"f_purchase_order","m2m_mbrg","lighthouse","233014","20230129","f_purchase_order","m2m","2023","01","29"
"d_product_plant","m2m_mbrg","lighthouse","21961","20230129","d_product_plant","m2m","2023","01","29"
"d_product","m2m_mbrg","lighthouse","20521","20230129","d_product","m2m","2023","01","29"
"d_org_unit","m2m_mbrg","lighthouse","1","20230129","d_org_unit","m2m","2023","01","29"
"f_po_receipt","ebs_lgn","lighthouse","1196256","20230129","f_po_receipt","ebs_lgn","2023","01","29"
"d_product","ebs_lgn","lighthouse","480574","20230129","d_product","ebs_lgn","2023","01","29"
"f_invntry_txn","m2m_mbrg","lighthouse","7151581","20230129","f_invntry_txn","m2m","2023","01","29"
"d_supplier","m2m_mbrg","lighthouse","3879","20230129","d_supplier","m2m","2023","01","29"
"d_org_unit","ebs_lgn","lighthouse","34","20230129","d_org_unit","ebs_lgn","2023","01","29"
"f_purchase_order","ebs_lgn","lighthouse","717103","20230129","f_purchase_order","ebs_lgn","2023","01","29"
"d_product_supplier_xref","ebs_lgn","lighthouse","56251","20230129","d_product_supplier_xref","ebs_lgn","2023","01","29"
"d_product_plant","ebs_lgn","lighthouse","480585","20230129","d_product_plant","ebs_lgn","2023","01","29"
"f_invntry_txn","ebs_lgn","lighthouse","19337968","20230129","f_invntry_txn","ebs_lgn","2023","01","29"
"d_supplier","ebs_lgn","lighthouse","8784","20230129","d_supplier","ebs_lgn","2023","01","29"
"d_company","ebs_lgn","lighthouse","78","20230129","d_company","ebs_lgn","2023","01","29"
"d_company","m2m_mbrg","lighthouse","1","20230129","d_company","m2m","2023","01","29"
"f_cntrl_tower_ioh","ebs_lgn","lighthouse","12044","20230129","f_cntrl_tower_ioh","ebs_lgn","2023","01","29"
"f_cntrl_tower_usage","m2m_mbrg","lighthouse","18452","20230129","f_cntrl_tower_usage","m2m","2023","01","29"
"f_cntrl_tower_erp_dmd","m2m_mbrg","lighthouse","62920","20230129","f_cntrl_tower_erp_dmd","m2m","2023","01","29"
"f_cntrl_tower_sku_site","m2m_mbrg","lighthouse","5826","20230129","f_cntrl_tower_sku_site","m2m","2023","01","29"
"f_cntrl_tower_fg_fcst","m2m_mbrg","lighthouse","27144","20230129","f_cntrl_tower_fg_fcst","m2m","2023","01","29"
"f_cntrl_tower_fcf_fcst","m2m_mbrg","lighthouse","134811","20230129","f_cntrl_tower_fcf_fcst","m2m","2023","01","29"
"f_cntrl_tower_ioh","m2m_mbrg","lighthouse","3017","20230129","f_cntrl_tower_ioh","m2m","2023","01","29"
"f_cntrl_tower_receipts","m2m_mbrg","lighthouse","20260","20230129","f_cntrl_tower_receipts","m2m","2023","01","29"
"f_cntrl_tower_fes_fcst","m2m_mbrg","lighthouse","23569","20230129","f_cntrl_tower_fes_fcst","m2m","2023","01","29"
"f_cntrl_tower_fg_fcst","ebs_lgn","lighthouse","282620","20230129","f_cntrl_tower_fg_fcst","ebs_lgn","2023","01","29"
"f_cntrl_tower_open_po","m2m_mbrg","lighthouse","1559","20230129","f_cntrl_tower_open_po","m2m","2023","01","29"
"f_cntrl_tower_fcf_fcst","ebs_lgn","lighthouse","2530286","20230129","f_cntrl_tower_fcf_fcst","ebs_lgn","2023","01","29"
"f_cntrl_tower_usage","ebs_lgn","lighthouse","80953","20230129","f_cntrl_tower_usage","ebs_lgn","2023","01","29"
"f_cntrl_tower_receipts","ebs_lgn","lighthouse","30154","20230129","f_cntrl_tower_receipts","ebs_lgn","2023","01","29"
"f_cntrl_tower_aopgrowth_fcst","ebs_lgn","lighthouse","230737","20230129","f_cntrl_tower_aopgrowth_fcst","ebs_lgn","2023","01","29"
"f_cntrl_tower_aopgrowth_fcst","m2m_mbrg","lighthouse","62920","20230129","f_cntrl_tower_aopgrowth_fcst","m2m","2023","01","29"
"f_cntrl_tower_sku_site","ebs_lgn","lighthouse","97378","20230129","f_cntrl_tower_sku_site","ebs_lgn","2023","01","29"
"f_cntrl_tower_open_po","ebs_lgn","lighthouse","5858","20230129","f_cntrl_tower_open_po","ebs_lgn","2023","01","29"
"f_cntrl_tower_erp_dmd","ebs_lgn","lighthouse","277329","20230129","f_cntrl_tower_erp_dmd","ebs_lgn","2023","01","29"
"f_cntrl_tower_fes_fcst","ebs_lgn","lighthouse","168493","20230129","f_cntrl_tower_fes_fcst","ebs_lgn","2023","01","29"
"f_forecast","saplsg","lighthouse","123356428","20230129","f_forecast","saplsg","2023","01","29"
"f_invntry_bal_dly_hist","saplsg","lighthouse","12079858","20230129","f_invntry_bal_dly_hist","saplsg","2023","01","29"
"f_forecast","e1lsg","lighthouse","167808407","20230129","f_forecast","e1lsg","2023","01","29"
"f_invntry_bal_dly_hist","e1lsg","lighthouse","95455527","20230129","f_invntry_bal_dly_hist","e1lsg","2023","01","29"
"f_invntry_bal_dly_hist","nav_ger","lighthouse","11677485","20230129","f_invntry_bal_dly_hist","nav_ger","2023","01","29"
"f_forecast","nav_ger","lighthouse","491668222","20230129","f_forecast","nav_ger","2023","01","29"
"f_forecast","gbl","lighthouse","305722307","20230129","f_forecast","gbl","2023","01","29"
"f_po_receipt","saplsg","lighthouse","5857087","20230129","f_po_receipt","saplsg","2023","01","29"
"f_po_delivery_schedule","saplsg","lighthouse","535733","20230129","f_po_delivery_schedule","saplsg","2023","01","29"
"f_invntry_txn","saplsg","lighthouse","28966829","20230129","f_invntry_txn","saplsg","2023","01","29"
"d_product_supplier_xref","saplsg","lighthouse","53008","20230129","d_product_supplier_xref","saplsg","2023","01","29"
"d_product_plant","e1lsg","lighthouse","20341621","20230129","d_product_plant","e1lsg","2023","01","29"
"d_product_supplier_xref","e1lsg","lighthouse","1012682","20230129","d_product_supplier_xref","e1lsg","2023","01","29"
"d_supplier","e1lsg","lighthouse","2434514","20230129","d_supplier","e1lsg","2023","01","29"
"d_product_cost","saplsg","lighthouse","2106103","20230129","d_product_cost","saplsg","2023","01","29"
"f_po_delivery_schedule","e1lsg","lighthouse","5884058","20230129","f_po_delivery_schedule","e1lsg","2023","01","29"
"f_po_receipt","e1lsg","lighthouse","5097687","20230129","f_po_receipt","e1lsg","2023","01","29"
"d_company","e1lsg","lighthouse","1012","20230129","d_company","e1lsg","2023","01","29"
"d_product","e1lsg","lighthouse","816772","20230129","d_product","e1lsg","2023","01","29"
"f_purchase_order","saplsg","lighthouse","1730086","20230129","f_purchase_order","saplsg","2023","01","29"
"d_product_plant","saplsg","lighthouse","2700392","20230129","d_product_plant","saplsg","2023","01","29"
"f_cntrl_tower_sku_site","saplsg","lighthouse","377415","20230129","f_cntrl_tower_sku_site","saplsg","2023","01","29"
"f_purchase_order","e1lsg","lighthouse","4060464","20230129","f_purchase_order","e1lsg","2023","01","29"
"f_cntrl_tower_usage","saplsg","lighthouse","119329","20230129","f_cntrl_tower_usage","saplsg","2023","01","29"
"f_cntrl_tower_ioh","saplsg","lighthouse","28746","20230129","f_cntrl_tower_ioh","saplsg","2023","01","29"
"d_product_cost","e1lsg","lighthouse","8431982","20230129","d_product_cost","e1lsg","2023","01","29"
"f_invntry_txn","e1lsg","lighthouse","61013357","20230129","f_invntry_txn","e1lsg","2023","01","29"
"d_supplier","saplsg","lighthouse","94604","20230129","d_supplier","saplsg","2023","01","29"
"f_cntrl_tower_sku_site","e1lsg","lighthouse","1005724","20230129","f_cntrl_tower_sku_site","e1lsg","2023","01","29"
"f_cntrl_tower_fcf_fcst","saplsg","lighthouse","49678","20230129","f_cntrl_tower_fcf_fcst","saplsg","2023","01","29"
"f_cntrl_tower_fcf_fcst","e1lsg","lighthouse","381078","20230129","f_cntrl_tower_fcf_fcst","e1lsg","2023","01","29"
"f_cntrl_tower_ioh","e1lsg","lighthouse","1005719","20230129","f_cntrl_tower_ioh","e1lsg","2023","01","29"
"f_cntrl_tower_open_po","e1lsg","lighthouse","10523","20230129","f_cntrl_tower_open_po","e1lsg","2023","01","29"
"f_cntrl_tower_usage","e1lsg","lighthouse","462348","20230129","f_cntrl_tower_usage","e1lsg","2023","01","29"
"f_cntrl_tower_receipts","e1lsg","lighthouse","181410","20230129","f_cntrl_tower_receipts","e1lsg","2023","01","29"
"f_cntrl_tower_receipts","saplsg","lighthouse","36074","20230129","f_cntrl_tower_receipts","saplsg","2023","01","29"
"f_cntrl_tower_open_po","saplsg","lighthouse","2883","20230129","f_cntrl_tower_open_po","saplsg","2023","01","29"
"f_invntry_txn","nav_ger","lighthouse","37582602","20230129","f_invntry_txn","nav_ger","2023","01","29"
"f_cntrl_tower_sku_site","gbl","lighthouse","381699","20230129","f_cntrl_tower_sku_site","gbl","2023","01","29"
"f_cntrl_tower_open_po","gbl","lighthouse","17823","20230129","f_cntrl_tower_open_po","gbl","2023","01","29"
"f_cntrl_tower_open_po","nav_ger","lighthouse","2637","20230129","f_cntrl_tower_open_po","nav_ger","2023","01","29"
"f_cntrl_tower_usage","nav_ger","lighthouse","62926","20230129","f_cntrl_tower_usage","nav_ger","2023","01","29"
"f_cntrl_tower_receipts","gbl","lighthouse","47258","20230129","f_cntrl_tower_receipts","gbl","2023","01","29"
"f_cntrl_tower_ioh","nav_ger","lighthouse","17623","20230129","f_cntrl_tower_ioh","nav_ger","2023","01","29"
"f_cntrl_tower_usage","gbl","lighthouse","123140","20230129","f_cntrl_tower_usage","gbl","2023","01","29"
"f_cntrl_tower_receipts","nav_ger","lighthouse","18231","20230129","f_cntrl_tower_receipts","nav_ger","2023","01","29"
"f_cntrl_tower_sku_site","nav_ger","lighthouse","29103","20230129","f_cntrl_tower_sku_site","nav_ger","2023","01","29"
"f_cntrl_tower_ioh","gbl","lighthouse","27926","20230129","f_cntrl_tower_ioh","gbl","2023","01","29"
"d_product_supplier_xref","nav_ger","lighthouse","17729","20230129","d_product_supplier_xref","nav_ger","2023","01","29"
"d_product_supplier_xref","gbl","lighthouse","135429","20230129","d_product_supplier_xref","gbl","2023","01","29"
"f_cntrl_tower_fcf_fcst","nav_ger","lighthouse","105561","20230129","f_cntrl_tower_fcf_fcst","nav_ger","2023","01","29"
"f_cntrl_tower_fcf_fcst","gbl","lighthouse","190032","20230129","f_cntrl_tower_fcf_fcst","gbl","2023","01","29"
"f_forecast","saplsg","lighthouse","128311352","20230201","f_forecast","saplsg","2023","02","01"
"f_invntry_bal_dly_hist","saplsg","lighthouse","12568606","20230201","f_invntry_bal_dly_hist","saplsg","2023","02","01"
"f_forecast","e1lsg","lighthouse","174600142","20230201","f_forecast","e1lsg","2023","02","01"
"f_invntry_bal_dly_hist","e1lsg","lighthouse","161352335","20230201","f_invntry_bal_dly_hist","e1lsg","2023","02","01"
"f_invntry_bal_dly_hist","nav_ger","lighthouse","11858896","20230201","f_invntry_bal_dly_hist","nav_ger","2023","02","01"
"f_invntry_bal_dly_hist","ebs_lgn","lighthouse","124578114","20230201","f_invntry_bal_dly_hist","ebs_lgn","2023","02","01"
"f_invntry_bal_dly_hist","m2m_mbrg","lighthouse","334957776","20230201","f_invntry_bal_dly_hist","m2m","2023","02","01"
"f_forecast","m2m_mbrg_file","lighthouse","29726520","20230201","f_forecast","m2m","2023","02","01"
"f_forecast","m2m_mbrg","lighthouse","1785018257","20230201","f_forecast","m2m","2023","02","01"
"f_forecast","ebs_lgn_file","lighthouse","6608797","20230201","f_forecast","ebs_lgn","2023","02","01"
"f_forecast","ebs_lgn","lighthouse","5853767320","20230201","f_forecast","ebs_lgn","2023","02","01"
"f_forecast","nav_ger","lighthouse","495132142","20230201","f_forecast","nav_ger","2023","02","01"
"f_forecast","gbl","lighthouse","309095659","20230201","f_forecast","gbl","2023","02","01"
"f_po_receipt","saplsg","lighthouse","5868339","20230201","f_po_receipt","saplsg","2023","02","01"
"f_po_delivery_schedule","saplsg","lighthouse","532057","20230201","f_po_delivery_schedule","saplsg","2023","02","01"
"f_invntry_txn","saplsg","lighthouse","29030469","20230201","f_invntry_txn","saplsg","2023","02","01"
"d_product_supplier_xref","saplsg","lighthouse","53018","20230201","d_product_supplier_xref","saplsg","2023","02","01"
"d_product_plant","e1lsg","lighthouse","20344730","20230201","d_product_plant","e1lsg","2023","02","01"
"d_product_supplier_xref","e1lsg","lighthouse","1014408","20230201","d_product_supplier_xref","e1lsg","2023","02","01"
"d_supplier","e1lsg","lighthouse","2435469","20230201","d_supplier","e1lsg","2023","02","01"
"d_product_cost","saplsg","lighthouse","2106153","20230201","d_product_cost","saplsg","2023","02","01"
"f_po_delivery_schedule","e1lsg","lighthouse","5893887","20230201","f_po_delivery_schedule","e1lsg","2023","02","01"
"f_po_receipt","e1lsg","lighthouse","5113822","20230201","f_po_receipt","e1lsg","2023","02","01"
"d_company","e1lsg","lighthouse","1015","20230201","d_company","e1lsg","2023","02","01"
"d_product","e1lsg","lighthouse","816878","20230201","d_product","e1lsg","2023","02","01"
"f_purchase_order","saplsg","lighthouse","1732944","20230201","f_purchase_order","saplsg","2023","02","01"
"d_product_plant","saplsg","lighthouse","2700649","20230201","d_product_plant","saplsg","2023","02","01"
"f_cntrl_tower_sku_site","saplsg","lighthouse","377440","20230201","f_cntrl_tower_sku_site","saplsg","2023","02","01"
"f_purchase_order","e1lsg","lighthouse","4077807","20230201","f_purchase_order","e1lsg","2023","02","01"
"f_cntrl_tower_usage","saplsg","lighthouse","119865","20230201","f_cntrl_tower_usage","saplsg","2023","02","01"
"f_cntrl_tower_ioh","saplsg","lighthouse","28775","20230201","f_cntrl_tower_ioh","saplsg","2023","02","01"
"d_product_cost","e1lsg","lighthouse","8432886","20230201","d_product_cost","e1lsg","2023","02","01"
"f_invntry_txn","e1lsg","lighthouse","61240219","20230201","f_invntry_txn","e1lsg","2023","02","01"
"d_supplier","saplsg","lighthouse","94608","20230201","d_supplier","saplsg","2023","02","01"
"f_cntrl_tower_sku_site","e1lsg","lighthouse","1005932","20230201","f_cntrl_tower_sku_site","e1lsg","2023","02","01"
"f_cntrl_tower_fcf_fcst","saplsg","lighthouse","49574","20230201","f_cntrl_tower_fcf_fcst","saplsg","2023","02","01"
"f_cntrl_tower_fcf_fcst","e1lsg","lighthouse","514971","20230201","f_cntrl_tower_fcf_fcst","e1lsg","2023","02","01"
"f_cntrl_tower_ioh","e1lsg","lighthouse","1005927","20230201","f_cntrl_tower_ioh","e1lsg","2023","02","01"
"f_cntrl_tower_open_po","e1lsg","lighthouse","10556","20230201","f_cntrl_tower_open_po","e1lsg","2023","02","01"
"f_cntrl_tower_usage","e1lsg","lighthouse","464423","20230201","f_cntrl_tower_usage","e1lsg","2023","02","01"
"f_cntrl_tower_receipts","e1lsg","lighthouse","181780","20230201","f_cntrl_tower_receipts","e1lsg","2023","02","01"
"f_cntrl_tower_receipts","saplsg","lighthouse","36282","20230201","f_cntrl_tower_receipts","saplsg","2023","02","01"
"f_cntrl_tower_open_po","saplsg","lighthouse","2952","20230201","f_cntrl_tower_open_po","saplsg","2023","02","01"
"f_po_receipt","m2m_mbrg","lighthouse","236432","20230201","f_po_receipt","m2m","2023","02","01"
"f_purchase_order","m2m_mbrg","lighthouse","233306","20230201","f_purchase_order","m2m","2023","02","01"
"d_product_plant","m2m_mbrg","lighthouse","21967","20230201","d_product_plant","m2m","2023","02","01"
"d_product","m2m_mbrg","lighthouse","20529","20230201","d_product","m2m","2023","02","01"
"d_org_unit","m2m_mbrg","lighthouse","1","20230201","d_org_unit","m2m","2023","02","01"
"f_po_receipt","ebs_lgn","lighthouse","1197288","20230201","f_po_receipt","ebs_lgn","2023","02","01"
"d_product","ebs_lgn","lighthouse","480743","20230201","d_product","ebs_lgn","2023","02","01"
"d_supplier","m2m_mbrg","lighthouse","3879","20230201","d_supplier","m2m","2023","02","01"
"f_invntry_txn","m2m_mbrg","lighthouse","7159651","20230201","f_invntry_txn","m2m","2023","02","01"
"d_org_unit","ebs_lgn","lighthouse","34","20230201","d_org_unit","ebs_lgn","2023","02","01"
"d_product_supplier_xref","ebs_lgn","lighthouse","56276","20230201","d_product_supplier_xref","ebs_lgn","2023","02","01"
"f_purchase_order","ebs_lgn","lighthouse","717404","20230201","f_purchase_order","ebs_lgn","2023","02","01"
"d_product_plant","ebs_lgn","lighthouse","480754","20230201","d_product_plant","ebs_lgn","2023","02","01"
"f_invntry_txn","ebs_lgn","lighthouse","19357070","20230201","f_invntry_txn","ebs_lgn","2023","02","01"
"f_invntry_txn","nav_ger","lighthouse","37626390","20230201","f_invntry_txn","nav_ger","2023","02","01"
"d_supplier","ebs_lgn","lighthouse","8785","20230201","d_supplier","ebs_lgn","2023","02","01"
"d_company","ebs_lgn","lighthouse","78","20230201","d_company","ebs_lgn","2023","02","01"
"d_company","m2m_mbrg","lighthouse","1","20230201","d_company","m2m","2023","02","01"
"f_cntrl_tower_sku_site","gbl","lighthouse","381736","20230201","f_cntrl_tower_sku_site","gbl","2023","02","01"
"f_cntrl_tower_open_po","gbl","lighthouse","17843","20230201","f_cntrl_tower_open_po","gbl","2023","02","01"
"f_cntrl_tower_open_po","nav_ger","lighthouse","2644","20230201","f_cntrl_tower_open_po","nav_ger","2023","02","01"
"f_cntrl_tower_usage","nav_ger","lighthouse","63456","20230201","f_cntrl_tower_usage","nav_ger","2023","02","01"
"f_cntrl_tower_receipts","gbl","lighthouse","47266","20230201","f_cntrl_tower_receipts","gbl","2023","02","01"
"f_cntrl_tower_ioh","nav_ger","lighthouse","17623","20230201","f_cntrl_tower_ioh","nav_ger","2023","02","01"
"f_cntrl_tower_usage","gbl","lighthouse","123495","20230201","f_cntrl_tower_usage","gbl","2023","02","01"
"f_cntrl_tower_receipts","nav_ger","lighthouse","18242","20230201","f_cntrl_tower_receipts","nav_ger","2023","02","01"
"f_cntrl_tower_sku_site","nav_ger","lighthouse","29105","20230201","f_cntrl_tower_sku_site","nav_ger","2023","02","01"
"f_cntrl_tower_ioh","gbl","lighthouse","27929","20230201","f_cntrl_tower_ioh","gbl","2023","02","01"
"f_cntrl_tower_ioh","ebs_lgn","lighthouse","12105","20230201","f_cntrl_tower_ioh","ebs_lgn","2023","02","01"
"f_cntrl_tower_usage","m2m_mbrg","lighthouse","18541","20230201","f_cntrl_tower_usage","m2m","2023","02","01"
"f_cntrl_tower_sku_site","m2m_mbrg","lighthouse","5827","20230201","f_cntrl_tower_sku_site","m2m","2023","02","01"
"f_cntrl_tower_fg_fcst","m2m_mbrg","lighthouse","27105","20230201","f_cntrl_tower_fg_fcst","m2m","2023","02","01"
"f_cntrl_tower_fcf_fcst","m2m_mbrg","lighthouse","134871","20230201","f_cntrl_tower_fcf_fcst","m2m","2023","02","01"
"f_cntrl_tower_ioh","m2m_mbrg","lighthouse","3015","20230201","f_cntrl_tower_ioh","m2m","2023","02","01"
"f_cntrl_tower_receipts","m2m_mbrg","lighthouse","20527","20230201","f_cntrl_tower_receipts","m2m","2023","02","01"
"f_cntrl_tower_fes_fcst","m2m_mbrg","lighthouse","23569","20230201","f_cntrl_tower_fes_fcst","m2m","2023","02","01"
"f_cntrl_tower_fg_fcst","ebs_lgn","lighthouse","282867","20230201","f_cntrl_tower_fg_fcst","ebs_lgn","2023","02","01"
"f_cntrl_tower_open_po","m2m_mbrg","lighthouse","1584","20230201","f_cntrl_tower_open_po","m2m","2023","02","01"
"f_cntrl_tower_fcf_fcst","ebs_lgn","lighthouse","2542560","20230201","f_cntrl_tower_fcf_fcst","ebs_lgn","2023","02","01"
"f_cntrl_tower_usage","ebs_lgn","lighthouse","81550","20230201","f_cntrl_tower_usage","ebs_lgn","2023","02","01"
"f_cntrl_tower_receipts","ebs_lgn","lighthouse","30315","20230201","f_cntrl_tower_receipts","ebs_lgn","2023","02","01"
"f_cntrl_tower_aopgrowth_fcst","ebs_lgn","lighthouse","231231","20230201","f_cntrl_tower_aopgrowth_fcst","ebs_lgn","2023","02","01"
"f_cntrl_tower_sku_site","ebs_lgn","lighthouse","97433","20230201","f_cntrl_tower_sku_site","ebs_lgn","2023","02","01"
"f_cntrl_tower_erp_dmd","m2m_mbrg","lighthouse","62127","20230201","f_cntrl_tower_erp_dmd","m2m","2023","02","01"
"f_cntrl_tower_open_po","ebs_lgn","lighthouse","5871","20230201","f_cntrl_tower_open_po","ebs_lgn","2023","02","01"
"f_cntrl_tower_erp_dmd","ebs_lgn","lighthouse","277732","20230201","f_cntrl_tower_erp_dmd","ebs_lgn","2023","02","01"
"f_cntrl_tower_aopgrowth_fcst","m2m_mbrg","lighthouse","62127","20230201","f_cntrl_tower_aopgrowth_fcst","m2m","2023","02","01"
"f_cntrl_tower_fes_fcst","ebs_lgn","lighthouse","168493","20230201","f_cntrl_tower_fes_fcst","ebs_lgn","2023","02","01"
"d_product_supplier_xref","nav_ger","lighthouse","17744","20230201","d_product_supplier_xref","nav_ger","2023","02","01"
"d_product_supplier_xref","gbl","lighthouse","135448","20230201","d_product_supplier_xref","gbl","2023","02","01"
"f_cntrl_tower_fcf_fcst","nav_ger","lighthouse","105916","20230201","f_cntrl_tower_fcf_fcst","nav_ger","2023","02","01"
"f_cntrl_tower_fcf_fcst","gbl","lighthouse","189682","20230201","f_cntrl_tower_fcf_fcst","gbl","2023","02","01"
"f_forecast","saplsg","lighthouse","11953020","20221123","f_forecast","saplsg","2022","11","23"
"f_forecast","e1lsg","lighthouse","17378480","20221123","f_forecast","e1lsg","2022","11","23"
"f_invntry_bal_dly_hist","saplsg","lighthouse","1325206","20221123","f_invntry_bal_dly_hist","saplsg","2022","11","23"
"f_invntry_bal_dly_hist","e1lsg","lighthouse","5075773","20221123","f_invntry_bal_dly_hist","e1lsg","2022","11","23"
"f_invntry_bal_dly_hist","nav_ger","lighthouse","7963923","20221123","f_invntry_bal_dly_hist","nav_ger","2022","11","23"
"f_invntry_bal_dly_hist","m2m_mbrg","lighthouse","333807361","20221123","f_invntry_bal_dly_hist","m2m","2022","11","23"
"f_invntry_bal_dly_hist","ebs_lgn","lighthouse","121323391","20221123","f_invntry_bal_dly_hist","ebs_lgn","2022","11","23"
"f_forecast","m2m_mbrg_file","lighthouse","25251560","20221123","f_forecast","m2m","2022","11","23"
"f_forecast","m2m_mbrg","lighthouse","1735212037","20221123","f_forecast","m2m","2022","11","23"
"f_forecast","ebs_lgn_file","lighthouse","5477266","20221123","f_forecast","ebs_lgn","2022","11","23"
"f_forecast","ebs_lgn","lighthouse","5584221669","20221123","f_forecast","ebs_lgn","2022","11","23"
"f_forecast","nav_ger","lighthouse","427520519","20221123","f_forecast","nav_ger","2022","11","23"
"f_forecast","gbl","lighthouse","229093173","20221123","f_forecast","gbl","2022","11","23"
"f_po_receipt","saplsg","lighthouse","5612066","20221123","f_po_receipt","saplsg","2022","11","23"
"f_po_delivery_schedule","saplsg","lighthouse","518381","20221123","f_po_delivery_schedule","saplsg","2022","11","23"
"f_invntry_txn","saplsg","lighthouse","27758697","20221123","f_invntry_txn","saplsg","2022","11","23"
"d_product_supplier_xref","saplsg","lighthouse","91467","20221123","d_product_supplier_xref","saplsg","2022","11","23"
"f_po_delivery_schedule","e1lsg","lighthouse","5780663","20221123","f_po_delivery_schedule","e1lsg","2022","11","23"
"f_po_receipt","e1lsg","lighthouse","4906912","20221123","f_po_receipt","e1lsg","2022","11","23"
"d_product_plant","e1lsg","lighthouse","19946658","20221123","d_product_plant","e1lsg","2022","11","23"
